"['Kate', 'pays']",[ True]
"['Kevin', 'pays']",[ True]
"['Howard', 'pays']",[ True]
"['Elaine', 'pays']",[ True]
"['Frederick', 'pays']",[ True]
"['Tom', 'pays']",[ True]
"['Simon', 'pays']",[ True]
"['Samuel', 'pays']",[ True]
"['Caroline', 'pays']",[ True]
"['Evelyn', 'pays']",[ True]
"['Johnny', 'pays']",[ True]
"['Florence', 'pays']",[False]
"['Philip', 'pays']",[ True]
"['Nancy', 'pays']",[False]
"['Marilyn', 'pays']",[False]
"['Sandra', 'pays']",[False]
"['Michelle', 'pays']",[ True]
"['Anne', 'pays']",[ True]
"['Simon', 'pays']",[ True]
"['Brian', 'pays']",[ True]
"['Bobby', 'pays']",[ True]
"['Sue', 'pays']",[False]
"['Emma', 'pays']",[ True]
"['Matthew', 'pays']",[ True]
"['Donald', 'pays']",[False]
"['Jessica', 'pays']",[ True]
"['Martin', 'pays']",[ True]
"['Marie', 'pays']",[False]
"['Cynthia', 'pays']",[False]
"['Scott', 'pays']",[False]
"['Ian', 'pays']",[ True]
"['Anna', 'pays']",[ True]
"['Henry', 'pays']",[ True]
"['Bob', 'pays']",[ True]
"['Martin', 'pays']",[ True]
"['Ralph', 'pays']",[ True]
"['Robert', 'pays']",[ True]
"['Alfred', 'pays']",[ True]
"['Caroline', 'pays']",[ True]
"['Carolyn', 'pays']",[ True]
"['Larry', 'pays']",[ True]
"['Harold', 'pays']",[False]
"['Gary', 'pays']",[ True]
"['Jill', 'pays']",[ True]
"['Lucy', 'pays']",[False]
"['Diane', 'pays']",[False]
"['Bob', 'pays']",[ True]
"['Francis', 'pays']",[ True]
"['Tony', 'pays']",[False]
"['Bill', 'pays']",[False]
"['Kevin', 'pays']",[ True]
"['Eleanor', 'pays']",[False]
"['Fiona', 'pays']",[ True]
"['Charlie', 'pays']",[False]
"['Jerry', 'pays']",[ True]
"['Alice', 'pays']",[ True]
"['Martha', 'pays']",[ True]
"['Mike', 'pays']",[ True]
"['Julia', 'pays']",[ True]
"['Philip', 'pays']",[ True]
"['Larry', 'pays']",[ True]
"['Heather', 'pays']",[ True]
"['Greg', 'pays']",[ True]
"['Joan', 'pays']",[False]
"['Tony', 'pays']",[False]
"['Ben', 'pays']",[ True]
"['Roger', 'pays']",[ True]
"['Joan', 'pays']",[False]
"['George', 'pays']",[ True]
"['Lawrence', 'pays']",[False]
"['Florence', 'pays']",[False]
"['Jason', 'pays']",[ True]
"['Billy', 'pays']",[ True]
"['Bill', 'pays']",[False]
"['Simon', 'pays']",[ True]
"['Jill', 'pays']",[ True]
"['Susan', 'pays']",[False]
"['Judy', 'pays']",[False]
"['James', 'pays']",[ True]
"['Andrew', 'pays']",[ True]
"['Virginia', 'pays']",[False]
"['Kate', 'pays']",[ True]
"['Lisa', 'pays']",[False]
"['Emma', 'pays']",[ True]
"['Arthur', 'pays']",[ True]
"['Edward', 'pays']",[ True]
"['Brian', 'pays']",[ True]
"['Donald', 'pays']",[False]
"['Michelle', 'pays']",[ True]
"['Katherine', 'pays']",[ True]
"['Hugh', 'pays']",[ True]
"['Alexandra', 'pays']",[ True]
"['Lauren', 'pays']",[False]
"['Alexander', 'pays']",[ True]
"['Katie', 'pays']",[ True]
"['Paul', 'pays']",[ True]
"['Emily', 'pays']",[ True]
"['Alexander', 'pays']",[ True]
"['Ron', 'pays']",[ True]
"['Ben', 'pays']",[ True]
"['Lisa', 'pays']",[False]
"['Elaine', 'pays']",[ True]
"['Thomas', 'pays']",[ True]
"['Donald', 'pays']",[False]
"['Caroline', 'pays']",[ True]
"['Rachel', 'pays']",[ True]
"['Edwin', 'pays']",[False]
"['Bob', 'pays']",[ True]
"['Lawrence', 'pays']",[False]
"['Sandra', 'pays']",[False]
"['Frances', 'pays']",[False]
"['Roy', 'pays']",[ True]
"['Kim', 'pays']",[ True]
"['Karen', 'pays']",[False]
"['Joseph', 'pays']",[ True]
"['Fiona', 'pays']",[ True]
"['Colin', 'pays']",[ True]
"['Kevin', 'pays']",[ True]
"['Barbara', 'pays']",[False]
"['Michelle', 'pays']",[ True]
"['Evelyn', 'pays']",[ True]
"['Steven', 'pays']",[ True]
"['Laura', 'pays']",[ True]
"['Johnny', 'pays']",[ True]
"['Dick', 'pays']",[ True]
"['Joan', 'pays']",[False]
"['Elaine', 'pays']",[ True]
"['Tim', 'pays']",[ True]
"['Edward', 'pays']",[ True]
"['Evelyn', 'pays']",[ True]
"['Ellen', 'pays']",[ True]
"['Carolyn', 'pays']",[ True]
"['Melissa', 'pays']",[ True]
"['Kenneth', 'pays']",[ True]
"['Jonathan', 'pays']",[ True]
"['Lucy', 'pays']",[False]
"['Grace', 'pays']",[False]
"['Martin', 'pays']",[ True]
"['Robert', 'pays']",[ True]
"['Richard', 'pays']",[ True]
"['Frank', 'pays']",[ True]
"['Jeff', 'pays']",[ True]
"['Grace', 'pays']",[False]
"['Martin', 'pays']",[ True]
"['Elaine', 'pays']",[ True]
"['Leslie', 'pays']",[ True]
"['Kevin', 'pays']",[ True]
"['Henry', 'pays']",[ True]
"['Francis', 'pays']",[ True]
"['Florence', 'pays']",[False]
"['Richard', 'pays']",[ True]
"['Emma', 'pays']",[ True]
"['Bill', 'pays']",[False]
"['Martin', 'pays']",[ True]
"['Claire', 'pays']",[ True]
"['Donald', 'pays']",[False]
"['Matthew', 'pays']",[ True]
"['Karen', 'pays']",[False]
"['Charlie', 'pays']",[False]
"['Alison', 'pays']",[False]
"['George', 'pays']",[ True]
"['Andrew', 'pays']",[ True]
"['Gary', 'pays']",[ True]
"['Ian', 'pays']",[ True]
"['Bill', 'pays']",[False]
"['Ryan', 'pays']",[ True]
"['Lisa', 'pays']",[False]
"['Helen', 'pays']",[ True]
"['Nicole', 'pays']",[ True]
"['Caroline', 'pays']",[ True]
"['Lauren', 'pays']",[False]
"['Florence', 'pays']",[False]
"['Carolyn', 'pays']",[ True]
"['Ian', 'pays']",[ True]
"['Jim', 'pays']",[False]
"['Francis', 'pays']",[ True]
"['Stephen', 'pays']",[ True]
"['Caroline', 'pays']",[ True]
"['Mike', 'pays']",[ True]
"['Ruth', 'pays']",[ True]
"['Jessica', 'pays']",[ True]
"['Ann', 'pays']",[False]
"['Edith', 'pays']",[ True]
"['Ken', 'pays']",[ True]
"['Billy', 'pays']",[ True]
"['Steven', 'pays']",[ True]
"['Evelyn', 'pays']",[ True]
"['Ellen', 'pays']",[ True]
"['Larry', 'pays']",[ True]
"['Jessica', 'pays']",[ True]
"['Roy', 'pays']",[ True]
"['Johnny', 'pays']",[ True]
"['Amy', 'pays']",[ True]
"['Alison', 'pays']",[False]
"['Ed', 'pays']",[ True]
"['Linda', 'pays']",[ True]
"['Bob', 'pays']",[ True]
"['Eric', 'pays']",[ True]
"['Charles', 'pays']",[ True]
"['Pamela', 'pays']",[False]
"['Emma', 'pays']",[ True]
"['Elaine', 'pays']",[ True]
"['Betty', 'pays']",[False]
"['Nancy', 'pays']",[False]
"['Brian', 'pays']",[ True]
"['Heather', 'pays']",[ True]
"['Jay', 'pays']",[ True]
"['Rebecca', 'pays']",[ True]
"['Kate', 'pays']",[ True]
"['Carolyn', 'pays']",[ True]
"['Louis', 'pays']",[ True]
"['Frances', 'pays']",[False]
"['Katherine', 'pays']",[ True]
"['Tony', 'pays']",[False]
"['Sophie', 'pays']",[ True]
"['Elaine', 'pays']",[ True]
"['Judith', 'pays']",[False]
"['Wendy', 'pays']",[ True]
"['Lynn', 'pays']",[ True]
"['Charlotte', 'pays']",[ True]
"['Marilyn', 'pays']",[False]
"['Johnny', 'pays']",[ True]
"['Keith', 'pays']",[ True]
"['Dan', 'pays']",[False]
"['Kathleen', 'pays']",[False]
"['Robert', 'pays']",[ True]
"['Ray', 'pays']",[ True]
"['Dave', 'pays']",[ True]
"['Dick', 'pays']",[ True]
"['Jack', 'pays']",[ True]
"['Ann', 'pays']",[False]
"['Diana', 'pays']",[False]
"['Alex', 'pays']",[ True]
"['Virginia', 'pays']",[False]
"['Lynn', 'pays']",[ True]
"['Frank', 'pays']",[ True]
"['Ruth', 'pays']",[ True]
"['Jason', 'pays']",[ True]
"['Edwin', 'pays']",[False]
"['Alfred', 'pays']",[ True]
"['Florence', 'pays']",[False]
"['Wendy', 'pays']",[ True]
"['Harry', 'pays']",[False]
"['Frances', 'pays']",[False]
"['Jean', 'pays']",[ True]
"['Marilyn', 'pays']",[False]
"['Andrew', 'pays']",[ True]
"['Stephen', 'pays']",[ True]
"['Emma', 'pays']",[ True]
"['Lawrence', 'pays']",[False]
"['Fred', 'pays']",[ True]
"['Rachel', 'pays']",[ True]
"['Charlie', 'pays']",[False]
"['Mary', 'pays']",[ True]
"['Bob', 'pays']",[ True]
"['Elizabeth', 'pays']",[ True]
"['Kevin', 'pays']",[ True]
"['Frances', 'pays']",[False]
"['Anne', 'pays']",[ True]
"['Jay', 'pays']",[ True]
"['Jack', 'pays']",[ True]
"['Lucy', 'pays']",[False]
"['Martha', 'pays']",[ True]
"['Carl', 'pays']",[ True]
"['Alex', 'pays']",[ True]
"['Matthew', 'pays']",[ True]
"['Samuel', 'pays']",[ True]
"['Amanda', 'pays']",[ True]
"['Emma', 'pays']",[ True]
"['Kathryn', 'pays']",[ True]
"['Joan', 'pays']",[False]
"['Eric', 'pays']",[ True]
"['Kathryn', 'pays']",[ True]
"['William', 'pays']",[ True]
"['Annie', 'pays']",[False]
"['Sophie', 'pays']",[ True]
"['Elaine', 'pays']",[ True]
"['Philip', 'pays']",[ True]
"['Thomas', 'pays']",[ True]
"['Grace', 'pays']",[False]
"['Ray', 'pays']",[ True]
"['Albert', 'pays']",[ True]
"['Martha', 'pays']",[ True]
"['Charlotte', 'pays']",[ True]
"['Marie', 'pays']",[False]
"['Louis', 'pays']",[ True]
"['Alex', 'pays']",[ True]
"['Steven', 'pays']",[ True]
"['Anne', 'pays']",[ True]
"['Bill', 'pays']",[False]
"['Eric', 'pays']",[ True]
"['Frederick', 'pays']",[ True]
"['Alex', 'pays']",[ True]
"['Lisa', 'pays']",[False]
"['Philip', 'pays']",[ True]
"['Matthew', 'pays']",[ True]
"['Larry', 'pays']",[ True]
"['Kenneth', 'pays']",[ True]
"['Daniel', 'pays']",[ True]
"['Bill', 'pays']",[False]
"['Claire', 'pays']",[ True]
"['Kate', 'pays']",[ True]
"['Alex', 'pays']",[ True]
"['Howard', 'pays']",[ True]
"['Philip', 'pays']",[ True]
"['Chris', 'pays']",[ True]
"['Howard', 'pays']",[ True]
"['Ron', 'pays']",[ True]
"['Caroline', 'pays']",[ True]
"['Roger', 'pays']",[ True]
"['Frederick', 'pays']",[ True]
"['Sam', 'pays']",[ True]
"['Howard', 'pays']",[ True]
"['Alex', 'pays']",[ True]
"['Carolyn', 'pays']",[ True]
"['Johnny', 'pays']",[ True]
"['Rebecca', 'pays']",[ True]
"['Evelyn', 'pays']",[ True]
"['Nicole', 'pays']",[ True]
"['Howard', 'pays']",[ True]
"['Ann', 'pays']",[False]
"['Sarah', 'pays']",[False]
"['Dick', 'pays']",[ True]
"['Julia', 'pays']",[ True]
"['Bill', 'pays']",[False]
"['James', 'pays']",[ True]
"['Howard', 'pays']",[ True]
"['Dave', 'pays']",[ True]
"['Dick', 'pays']",[ True]
"['Donald', 'pays']",[False]
"['Nick', 'pays']",[ True]
"['Elaine', 'pays']",[ True]
"['Mike', 'pays']",[ True]
"['Amy', 'pays']",[ True]
"['Billy', 'pays']",[ True]
"['Carolyn', 'pays']",[ True]
"['Henry', 'pays']",[ True]
"['Sophie', 'pays']",[ True]
"['Dorothy', 'pays']",[False]
"['Tim', 'pays']",[ True]
"['Martha', 'pays']",[ True]
"['Billy', 'pays']",[ True]
"['Don', 'pays']",[ True]
"['Karen', 'pays']",[False]
"['Charles', 'pays']",[ True]
"['Florence', 'pays']",[False]
"['Rachel', 'pays']",[ True]
"['Scott', 'pays']",[False]
"['Victoria', 'pays']",[ True]
"['Helen', 'pays']",[ True]
"['Ryan', 'pays']",[ True]
"['Helen', 'pays']",[ True]
"['Ashley', 'pays']",[ True]
"['Mike', 'pays']",[ True]
"['Jeff', 'pays']",[ True]
"['Ron', 'pays']",[ True]
"['Elaine', 'pays']",[ True]
"['Katherine', 'pays']",[ True]
"['Harry', 'pays']",[False]
"['Louis', 'pays']",[ True]
"['Alison', 'pays']",[False]
"['Lynn', 'pays']",[ True]
"['Matthew', 'pays']",[ True]
"['Charlotte', 'pays']",[ True]
"['Gary', 'pays']",[ True]
"['Ed', 'pays']",[ True]
"['Claire', 'pays']",[ True]
"['Nick', 'pays']",[ True]
"['Keith', 'pays']",[ True]
"['Brian', 'pays']",[ True]
"['Ed', 'pays']",[ True]
"['Martin', 'pays']",[ True]
"['Chris', 'pays']",[ True]
"['Bruce', 'pays']",[False]
"['Dorothy', 'pays']",[False]
"['Jonathan', 'pays']",[ True]
"['Billy', 'pays']",[ True]
"['Julie', 'pays']",[False]
"['Robin', 'pays']",[ True]
"['Alan', 'pays']",[False]
"['Alexandra', 'pays']",[ True]
"['Janet', 'pays']",[ True]
"['Cynthia', 'pays']",[False]
"['Jason', 'pays']",[ True]
"['Edward', 'pays']",[ True]
"['Joe', 'pays']",[False]
"['Amy', 'pays']",[ True]
"['Samuel', 'pays']",[ True]
"['Hugh', 'pays']",[ True]
"['Bruce', 'pays']",[False]
"['Alex', 'pays']",[ True]
"['Elizabeth', 'pays']",[ True]
"['Julia', 'pays']",[ True]
"['Elizabeth', 'pays']",[ True]
"['Edwin', 'pays']",[False]
"['Dorothy', 'pays']",[False]
"['Rose', 'pays']",[False]
"['Elaine', 'pays']",[ True]
"['Elizabeth', 'pays']",[ True]
"['Jennifer', 'pays']",[False]
"['Kathryn', 'pays']",[ True]
"['Amanda', 'pays']",[ True]
"['Ray', 'pays']",[ True]
"['Lucy', 'pays']",[False]
"['Louis', 'pays']",[ True]
"['Al', 'pays']",[False]
"['Charles', 'pays']",[ True]
"['Larry', 'pays']",[ True]
"['Sharon', 'pays']",[False]
"['Ellen', 'pays']",[ True]
"['Melissa', 'pays']",[ True]
"['Janet', 'pays']",[ True]
"['Scott', 'pays']",[False]
"['James', 'pays']",[ True]
"['Frank', 'pays']",[ True]
"['Walter', 'pays']",[ True]
"['Grace', 'pays']",[False]
"['Nancy', 'pays']",[False]
"['Jane', 'pays']",[ True]
"['Steve', 'pays']",[ True]
"['Edith', 'pays']",[ True]
"['Ann', 'pays']",[False]
"['Kathleen', 'pays']",[False]
"['George', 'pays']",[ True]
"['Matt', 'pays']",[ True]
"['Frederick', 'pays']",[ True]
"['Hugh', 'pays']",[ True]
"['Ralph', 'pays']",[ True]
"['Betty', 'pays']",[False]
"['Jimmy', 'pays']",[False]
"['Keith', 'pays']",[ True]
"['Andrew', 'pays']",[ True]
"['Lauren', 'pays']",[False]
"['Paul', 'pays']",[ True]
"['Lucy', 'pays']",[False]
"['Kate', 'pays']",[ True]
"['Michelle', 'pays']",[ True]
"['Jill', 'pays']",[ True]
"['Billy', 'pays']",[ True]
"['Donald', 'pays']",[False]
"['Jean', 'pays']",[ True]
"['Sue', 'pays']",[False]
"['Marie', 'pays']",[False]
"['Alex', 'pays']",[ True]
"['Fiona', 'pays']",[ True]
"['Ed', 'pays']",[ True]
"['Louis', 'pays']",[ True]
"['Ralph', 'pays']",[ True]
"['Betty', 'pays']",[False]
"['Barbara', 'pays']",[False]
"['Amy', 'pays']",[ True]
"['Emma', 'pays']",[ True]
"['Diana', 'pays']",[False]
"['Emma', 'pays']",[ True]
"['Harry', 'pays']",[False]
"['Alice', 'pays']",[ True]
"['Margaret', 'pays']",[ True]
"['Stephen', 'pays']",[ True]
"['Elizabeth', 'pays']",[ True]
"['Joe', 'pays']",[False]
"['Brian', 'pays']",[ True]
"['Angela', 'pays']",[False]
"['Ken', 'pays']",[ True]
"['Patricia', 'pays']",[False]
"['Emily', 'pays']",[ True]
"['Kathleen', 'pays']",[False]
"['Thomas', 'pays']",[ True]
"['Ron', 'pays']",[ True]
"['Jay', 'pays']",[ True]
"['Frederick', 'pays']",[ True]
"['Edith', 'pays']",[ True]
"['Ellen', 'pays']",[ True]
"['Frances', 'pays']",[False]
"['Robin', 'pays']",[ True]
"['Mike', 'pays']",[ True]
"['Katie', 'pays']",[ True]
"['Mary', 'pays']",[ True]
"['Alfred', 'pays']",[ True]
"['Mary', 'pays']",[ True]
"['Tim', 'pays']",[ True]
"['Katherine', 'pays']",[ True]
"['Alexandra', 'pays']",[ True]
"['Michael', 'pays']",[ True]
"['Lucy', 'pays']",[False]
"['Joseph', 'pays']",[ True]
"['Frank', 'pays']",[ True]
"['William', 'pays']",[ True]
"['Samuel', 'pays']",[ True]
"['Andrea', 'pays']",[False]
"['Adam', 'pays']",[ True]
"['Tom', 'pays']",[ True]
"['Rebecca', 'pays']",[ True]
"['Edwin', 'pays']",[False]
"['Christine', 'pays']",[False]
"['Hugh', 'pays']",[ True]
"['Florence', 'pays']",[False]
"['Frederick', 'pays']",[ True]
"['Brian', 'pays']",[ True]
"['Roger', 'pays']",[ True]
"['Linda', 'pays']",[ True]
"['Howard', 'pays']",[ True]
"['Elaine', 'pays']",[ True]
"['Arthur', 'pays']",[ True]
"['Edward', 'pays']",[ True]
"['Pamela', 'pays']",[False]
"['Kathryn', 'pays']",[ True]
"['Andrea', 'pays']",[False]
"['Evelyn', 'pays']",[ True]
"['Dorothy', 'pays']",[False]
"['Louis', 'pays']",[ True]
"['Judith', 'pays']",[False]
"['Katherine', 'pays']",[ True]
"['Judith', 'pays']",[False]
"['Ellen', 'pays']",[ True]
"['Walter', 'pays']",[ True]
"['Al', 'pays']",[False]
"['Sarah', 'pays']",[False]
"['Donald', 'pays']",[False]
"['Billy', 'pays']",[ True]
"['Francis', 'pays']",[ True]
"['Janet', 'pays']",[ True]
"['Ed', 'pays']",[ True]
"['Andrea', 'pays']",[False]
"['Sandra', 'pays']",[False]
"['Ken', 'pays']",[ True]
"['Wendy', 'pays']",[ True]
"['Paul', 'pays']",[ True]
"['Daniel', 'pays']",[ True]
"['Joseph', 'pays']",[ True]
"['Alfred', 'pays']",[ True]
"['Kate', 'pays']",[ True]
"['Bill', 'pays']",[False]
"['Stephanie', 'pays']",[False]
"['Florence', 'pays']",[False]
"['Lawrence', 'pays']",[False]
"['Lucy', 'pays']",[False]
"['Thomas', 'pays']",[ True]
"['Alexander', 'pays']",[ True]
"['Stephen', 'pays']",[ True]
"['Edith', 'pays']",[ True]
"['Kevin', 'pays']",[ True]
"['Grace', 'pays']",[False]
"['Emma', 'pays']",[ True]
"['Eric', 'pays']",[ True]
"['Alan', 'pays']",[False]
"['Greg', 'pays']",[ True]
"['Sharon', 'pays']",[False]
"['Carol', 'pays']",[False]
"['Grace', 'pays']",[False]
"['Rebecca', 'pays']",[ True]
"['Charles', 'pays']",[ True]
"['Greg', 'pays']",[ True]
"['Brian', 'pays']",[ True]
"['Greg', 'pays']",[ True]
"['Al', 'pays']",[False]
"['Nicole', 'pays']",[ True]
"['Joan', 'pays']",[False]
"['Linda', 'pays']",[ True]
"['Nick', 'pays']",[ True]
"['Linda', 'pays']",[ True]
"['Mark', 'pays']",[ True]
"['Kevin', 'pays']",[ True]
"['Scott', 'pays']",[False]
"['Jill', 'pays']",[ True]
"['Mike', 'pays']",[ True]
"['Alex', 'pays']",[ True]
"['Adam', 'pays']",[ True]
"['Donna', 'pays']",[False]
"['Simon', 'pays']",[ True]
"['Sara', 'pays']",[ True]
"['Andrew', 'pays']",[ True]
"['Ron', 'pays']",[ True]
"['Marie', 'pays']",[False]
"['Lawrence', 'pays']",[False]
"['Roger', 'pays']",[ True]
"['Katie', 'pays']",[ True]
"['Jonathan', 'pays']",[ True]
"['Andrew', 'pays']",[ True]
"['Samuel', 'pays']",[ True]
"['Jill', 'pays']",[ True]
"['Stephen', 'pays']",[ True]
"['Anna', 'pays']",[ True]
"['Ed', 'pays']",[ True]
"['Michael', 'pays']",[ True]
"['Catherine', 'pays']",[ True]
"['Stephanie', 'pays']",[False]
"['Andrew', 'pays']",[ True]
"['Matthew', 'pays']",[ True]
"['Kathleen', 'pays']",[False]
"['Ann', 'pays']",[False]
"['Fred', 'pays']",[ True]
"['Sue', 'pays']",[False]
"['Stephen', 'pays']",[ True]
"['Frederick', 'pays']",[ True]
"['James', 'pays']",[ True]
"['Francis', 'pays']",[ True]
"['Greg', 'pays']",[ True]
"['Harold', 'pays']",[False]
"['Donna', 'pays']",[False]
